yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2020,AL,BOS,BOS,E,5,60,31.0,24,36,N,N,N,N,292.0,2083.0,552.0,118.0,7.0,81.0,187.0,545.0,31.0,9.0,21.0,9.0,351.0,325.0,5.58,0.0,2.0,14.0,1572.0,587.0,98.0,252.0,537.0,45.0,59.0,0.979,Boston Red Sox,Fenway Park II,0.0,105.0,105.0,BOS,BOS,BOS
2020,AL,CHA,CHW,C,2,60,30.0,35,25,N,Y,N,N,306.0,2047.0,534.0,94.0,6.0,96.0,179.0,571.0,20.0,8.0,24.0,13.0,246.0,223.0,3.81,1.0,6.0,13.0,1581.0,448.0,71.0,217.0,523.0,38.0,48.0,0.982,Chicago White Sox,Guaranteed Rate Field,0.0,99.0,100.0,CHW,CHA,CHA
2020,NL,CHN,CHC,C,1,60,33.0,34,26,Y,N,N,N,265.0,1918.0,422.0,82.0,8.0,74.0,229.0,568.0,24.0,10.0,52.0,13.0,240.0,230.0,3.99,2.0,8.0,16.0,1555.0,451.0,74.0,182.0,523.0,30.0,46.0,0.986,Chicago Cubs,Wrigley Field,0.0,100.0,99.0,CHC,CHN,CHN
2020,NL,CIN,CIN,C,2,60,29.0,31,29,N,Y,N,N,243.0,1842.0,390.0,76.0,3.0,90.0,239.0,534.0,28.0,9.0,33.0,7.0,243.0,215.0,3.84,3.0,5.0,9.0,1512.0,401.0,67.0,213.0,615.0,27.0,36.0,0.986,Cincinnati Reds,Great American Ball Park,0.0,106.0,106.0,CIN,CIN,CIN
2020,AL,CLE,CLE,C,2,60,30.0,35,25,N,Y,N,N,248.0,1959.0,446.0,96.0,5.0,59.0,239.0,517.0,25.0,10.0,24.0,16.0,209.0,196.0,3.29,1.0,7.0,20.0,1608.0,440.0,68.0,157.0,621.0,30.0,46.0,0.986,Cleveland Indians,Progressive Field,0.0,104.0,103.0,CLE,CLE,CLE
2020,NL,COL,COL,W,4,60,30.0,26,34,N,N,N,N,275.0,2057.0,528.0,84.0,16.0,63.0,161.0,543.0,42.0,9.0,10.0,19.0,353.0,327.0,5.59,1.0,1.0,16.0,1579.0,579.0,83.0,205.0,393.0,42.0,78.0,0.981,Colorado Rockies,Coors Field,0.0,116.0,117.0,COL,COL,COL
2020,AL,DET,DET,C,5,58,27.0,23,35,N,N,N,N,249.0,1893.0,463.0,78.0,12.0,62.0,147.0,567.0,19.0,6.0,19.0,14.0,318.0,308.0,5.63,1.0,1.0,11.0,1477.0,511.0,91.0,192.0,444.0,27.0,46.0,0.987,Detroit Tigers,Comerica Park,0.0,102.0,105.0,DET,DET,DET
2020,AL,HOU,HOU,W,2,60,28.0,29,31,N,Y,N,N,279.0,1992.0,478.0,103.0,12.0,69.0,192.0,440.0,22.0,11.0,23.0,13.0,275.0,251.0,4.31,0.0,0.0,16.0,1572.0,472.0,70.0,217.0,526.0,20.0,48.0,0.991,Houston Astros,Minute Maid Park,0.0,103.0,101.0,HOU,HOU,HOU
2020,AL,KCA,KCR,C,4,60,30.0,26,34,N,N,N,N,248.0,1988.0,485.0,97.0,7.0,68.0,172.0,527.0,49.0,20.0,18.0,10.0,272.0,247.0,4.3,1.0,4.0,19.0,1551.0,500.0,76.0,211.0,517.0,31.0,62.0,0.985,Kansas City Royals,Kauffman Stadium,0.0,102.0,103.0,KCR,KCA,KCA
2020,AL,LAA,ANA,W,4,60,31.0,26,34,N,N,N,N,294.0,2020.0,501.0,97.0,8.0,85.0,239.0,490.0,21.0,8.0,25.0,18.0,321.0,297.0,5.09,1.0,2.0,12.0,1576.0,492.0,82.0,199.0,523.0,36.0,36.0,0.983,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,0.0,100.0,101.0,LAA,ANA,ANA
2020,NL,LAN,LAD,W,1,60,30.0,43,17,Y,N,Y,Y,349.0,2042.0,523.0,97.0,6.0,118.0,228.0,471.0,29.0,8.0,30.0,12.0,213.0,181.0,3.02,0.0,5.0,15.0,1616.0,424.0,66.0,145.0,517.0,40.0,46.0,0.982,Los Angeles Dodgers,Dodger Stadium,0.0,97.0,94.0,LAD,LAN,LAN
2020,NL,MIA,FLA,E,2,60,26.0,31,29,N,Y,N,N,263.0,1935.0,472.0,82.0,5.0,60.0,191.0,537.0,51.0,14.0,25.0,9.0,304.0,272.0,4.86,1.0,6.0,18.0,1512.0,506.0,82.0,226.0,451.0,39.0,60.0,0.981,Miami Marlins,Marlins Park,0.0,97.0,99.0,MIA,FLO,MIA
2020,NL,MIL,MIL,C,4,60,29.0,29,31,N,Y,N,N,247.0,1920.0,429.0,83.0,5.0,75.0,221.0,582.0,15.0,11.0,35.0,10.0,264.0,239.0,4.16,1.0,8.0,14.0,1552.0,446.0,67.0,189.0,614.0,34.0,45.0,0.984,Milwaukee Brewers,Miller Park,0.0,101.0,101.0,MIL,ML4,MIL
2020,AL,MIN,MIN,C,1,60,31.0,36,24,Y,N,N,N,269.0,1937.0,468.0,81.0,3.0,91.0,186.0,528.0,14.0,7.0,29.0,14.0,215.0,204.0,3.58,0.0,4.0,17.0,1540.0,448.0,62.0,170.0,535.0,20.0,39.0,0.99,Minnesota Twins,Target Field,0.0,99.0,98.0,MIN,MIN,MIN
2020,AL,NYA,NYY,E,2,60,31.0,33,27,N,Y,N,N,315.0,1915.0,473.0,87.0,7.0,94.0,251.0,480.0,27.0,7.0,30.0,11.0,270.0,242.0,4.35,2.0,2.0,14.0,1502.0,455.0,83.0,168.0,528.0,48.0,37.0,0.976,New York Yankees,Yankee Stadium III,0.0,98.0,96.0,NYY,NYA,NYA
2020,NL,NYN,NYM,E,4,60,29.0,26,34,N,N,N,N,286.0,2023.0,551.0,106.0,7.0,86.0,197.0,498.0,20.0,10.0,45.0,13.0,308.0,284.0,4.98,0.0,1.0,11.0,1540.0,511.0,81.0,219.0,574.0,32.0,39.0,0.985,New York Mets,Citi Field,0.0,94.0,94.0,NYM,NYN,NYN
2020,AL,OAK,OAK,W,1,60,32.0,36,24,Y,N,N,N,274.0,1908.0,430.0,91.0,11.0,71.0,238.0,524.0,26.0,3.0,39.0,14.0,232.0,216.0,3.77,1.0,5.0,17.0,1546.0,471.0,69.0,165.0,506.0,26.0,33.0,0.987,Oakland Athletics,O.co Coliseum,0.0,94.0,93.0,OAK,OAK,OAK
2020,NL,PHI,PHI,E,3,60,32.0,28,32,N,N,N,N,306.0,1948.0,500.0,90.0,10.0,82.0,229.0,480.0,35.0,8.0,28.0,10.0,311.0,284.0,5.14,3.0,5.0,11.0,1491.0,550.0,80.0,185.0,532.0,35.0,57.0,0.983,Philadelphia Phillies,Citizens Bank Park,0.0,101.0,101.0,PHI,PHI,PHI
2020,NL,PIT,PIT,C,5,60,32.0,19,41,N,N,N,N,219.0,1932.0,425.0,76.0,6.0,59.0,167.0,521.0,16.0,11.0,11.0,15.0,298.0,267.0,4.68,1.0,3.0,6.0,1539.0,451.0,80.0,249.0,536.0,47.0,53.0,0.978,Pittsburgh Pirates,PNC Park,0.0,97.0,99.0,PIT,PIT,PIT
2020,NL,SDN,SDP,W,2,60,32.0,37,23,N,Y,N,N,325.0,1972.0,506.0,103.0,12.0,95.0,204.0,479.0,55.0,13.0,28.0,14.0,241.0,223.0,3.86,1.0,5.0,13.0,1561.0,456.0,70.0,170.0,565.0,32.0,46.0,0.985,San Diego Padres,Petco Park,0.0,94.0,95.0,SDP,SDN,SDN
2020,AL,SEA,SEA,W,3,60,24.0,27,33,N,N,N,N,254.0,1929.0,435.0,88.0,5.0,60.0,207.0,545.0,50.0,16.0,30.0,12.0,303.0,289.0,5.03,1.0,0.0,15.0,1550.0,482.0,79.0,230.0,469.0,23.0,48.0,0.989,Seattle Mariners,T-Mobile Park,0.0,94.0,95.0,SEA,SEA,SEA
2020,NL,SFN,SFG,W,3,60,33.0,29,31,N,N,N,N,299.0,2019.0,532.0,107.0,14.0,81.0,195.0,499.0,19.0,8.0,27.0,13.0,297.0,267.0,4.64,1.0,0.0,13.0,1553.0,474.0,69.0,210.0,488.0,41.0,43.0,0.98,San Francisco Giants,Oracle Park,0.0,94.0,95.0,SFG,SFN,SFN
2020,NL,SLN,STL,C,3,58,27.0,30,28,N,Y,N,N,240.0,1752.0,410.0,73.0,7.0,51.0,205.0,477.0,18.0,10.0,33.0,16.0,229.0,205.0,3.9,2.0,2.0,13.0,1419.0,376.0,69.0,204.0,464.0,33.0,46.0,0.983,St. Louis Cardinals,Busch Stadium III,0.0,97.0,96.0,STL,SLN,SLN
2020,AL,TBA,TBD,E,1,60,29.0,40,20,Y,N,Y,N,289.0,1975.0,470.0,105.0,12.0,80.0,243.0,608.0,48.0,9.0,28.0,14.0,229.0,209.0,3.56,0.0,4.0,23.0,1583.0,475.0,70.0,168.0,552.0,33.0,52.0,0.985,Tampa Bay Rays,Tropicana Field,0.0,96.0,95.0,TBR,TBA,TBA
2020,AL,TEX,TEX,W,5,60,30.0,22,38,N,N,N,N,224.0,1936.0,420.0,80.0,9.0,62.0,167.0,548.0,49.0,14.0,24.0,18.0,312.0,288.0,5.02,2.0,3.0,10.0,1550.0,479.0,81.0,236.0,489.0,40.0,40.0,0.981,Texas Rangers,Globe Life Field,0.0,102.0,102.0,TEX,TEX,TEX
2020,AL,TOR,TOR,E,3,60,26.0,32,28,N,Y,N,N,302.0,2023.0,516.0,104.0,4.0,88.0,203.0,508.0,33.0,6.0,12.0,14.0,312.0,268.0,4.6,0.0,1.0,17.0,1574.0,517.0,81.0,250.0,519.0,38.0,47.0,0.982,Toronto Blue Jays,Sahlen Field,0.0,100.0,99.0,TOR,TOR,TOR
2020,NL,WAS,WSN,E,4,60,33.0,26,34,N,N,N,N,293.0,1968.0,519.0,112.0,12.0,66.0,192.0,451.0,33.0,12.0,32.0,21.0,301.0,285.0,5.09,2.0,3.0,12.0,1511.0,548.0,94.0,216.0,508.0,39.0,48.0,0.981,Washington Nationals,Nationals Park,0.0,103.0,102.0,WSN,MON,WAS
2021,NL,ARI,ARI,W,5,162,81.0,52,110,N,N,N,N,679.0,5489.0,1297.0,308.0,31.0,144.0,537.0,1465.0,43.0,16.0,54.0,28.0,893.0,804.0,5.11,3.0,4.0,22.0,4252.0,1480.0,232.0,555.0,1238.0,100.0,113.0,0.983,Arizona Diamondbacks,Chase Field,1043010.0,99.0,101.0,ARI,ARI,ARI
2021,NL,ATL,ATL,E,1,161,80.0,88,73,Y,N,Y,Y,790.0,5363.0,1307.0,269.0,20.0,239.0,549.0,1453.0,59.0,19.0,67.0,43.0,656.0,608.0,3.88,2.0,18.0,40.0,4232.0,1237.0,183.0,516.0,1417.0,71.0,104.0,0.988,Atlanta Braves,Truist Park,2300247.0,107.0,105.0,ATL,ATL,ATL
2021,AL,BAL,BAL,E,5,162,81.0,52,110,N,N,N,N,659.0,5420.0,1296.0,266.0,15.0,195.0,451.0,1454.0,54.0,23.0,65.0,31.0,956.0,910.0,5.84,1.0,5.0,26.0,4206.0,1518.0,258.0,563.0,1234.0,74.0,101.0,0.987,Baltimore Orioles,Oriole Park at Camden Yards,793229.0,103.0,105.0,BAL,BAL,BAL
2021,AL,BOS,BOS,E,2,162,81.0,92,70,N,Y,N,N,829.0,5495.0,1434.0,330.0,23.0,219.0,512.0,1386.0,40.0,21.0,61.0,42.0,749.0,671.0,4.26,0.0,7.0,49.0,4257.0,1409.0,176.0,546.0,1527.0,108.0,143.0,0.981,Boston Red Sox,Fenway Park II,1725323.0,109.0,109.0,BOS,BOS,BOS
2021,AL,CHA,CHW,C,1,162,81.0,93,69,Y,N,N,N,796.0,5357.0,1373.0,275.0,22.0,190.0,586.0,1389.0,57.0,20.0,78.0,39.0,636.0,581.0,3.73,4.0,13.0,43.0,4210.0,1205.0,182.0,485.0,1588.0,97.0,112.0,0.982,Chicago White Sox,Guaranteed Rate Field,1596385.0,101.0,100.0,CHW,CHA,CHA
2021,NL,CHN,CHC,C,4,162,81.0,71,91,N,N,N,N,705.0,5306.0,1255.0,225.0,26.0,210.0,502.0,1596.0,86.0,37.0,92.0,30.0,839.0,765.0,4.87,1.0,8.0,40.0,4238.0,1386.0,235.0,596.0,1358.0,87.0,149.0,0.985,Chicago Cubs,Wrigley Field,1978934.0,100.0,101.0,CHC,CHN,CHN
2021,NL,CIN,CIN,C,3,162,81.0,83,79,N,N,N,N,786.0,5423.0,1352.0,295.0,13.0,222.0,553.0,1425.0,36.0,24.0,105.0,45.0,760.0,702.0,4.4,1.0,8.0,41.0,4303.0,1330.0,206.0,617.0,1524.0,91.0,125.0,0.984,Cincinnati Reds,Great American Ball Park,1505024.0,113.0,113.0,CIN,CIN,CIN
2021,AL,CLE,CLE,C,2,162,81.0,80,82,N,N,N,N,717.0,5332.0,1269.0,248.0,22.0,203.0,453.0,1387.0,109.0,17.0,64.0,36.0,727.0,679.0,4.34,0.0,9.0,39.0,4224.0,1281.0,216.0,522.0,1391.0,86.0,138.0,0.985,Cleveland Indians,Progressive Field,1114368.0,101.0,101.0,CLE,CLE,CLE
2021,NL,COL,COL,W,4,161,81.0,74,87,N,N,N,N,739.0,5374.0,1338.0,275.0,34.0,182.0,491.0,1356.0,76.0,23.0,58.0,36.0,796.0,748.0,4.82,3.0,6.0,33.0,4191.0,1397.0,196.0,539.0,1269.0,73.0,140.0,0.987,Colorado Rockies,Coors Field,1938645.0,112.0,113.0,COL,COL,COL
2021,AL,DET,DET,C,3,162,81.0,77,85,N,N,N,N,697.0,5376.0,1299.0,236.0,37.0,179.0,490.0,1514.0,88.0,25.0,44.0,50.0,756.0,681.0,4.32,2.0,7.0,42.0,4259.0,1370.0,199.0,571.0,1259.0,83.0,136.0,0.986,Detroit Tigers,Comerica Park,1102621.0,96.0,98.0,DET,DET,DET
2021,AL,HOU,HOU,W,1,162,81.0,95,67,Y,N,Y,N,863.0,5593.0,1496.0,299.0,14.0,221.0,569.0,1222.0,53.0,16.0,64.0,54.0,658.0,607.0,3.78,2.0,8.0,34.0,4335.0,1231.0,187.0,549.0,1456.0,69.0,126.0,0.988,Houston Astros,Minute Maid Park,2068509.0,101.0,99.0,HOU,HOU,HOU
2021,AL,KCA,KCR,C,4,162,81.0,74,88,N,N,N,N,686.0,5427.0,1349.0,251.0,29.0,163.0,421.0,1258.0,124.0,33.0,55.0,52.0,788.0,731.0,4.64,1.0,7.0,37.0,4252.0,1375.0,189.0,591.0,1344.0,84.0,152.0,0.985,Kansas City Royals,Kauffman Stadium,1159613.0,105.0,106.0,KCR,KCA,KCA
2021,AL,LAA,ANA,W,4,162,82.0,77,85,N,N,N,N,723.0,5437.0,1331.0,265.0,23.0,190.0,464.0,1394.0,79.0,26.0,59.0,25.0,804.0,741.0,4.69,1.0,4.0,39.0,4265.0,1373.0,188.0,592.0,1453.0,88.0,131.0,0.985,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,1515689.0,102.0,103.0,LAA,ANA,ANA
2021,NL,LAN,LAD,W,2,162,81.0,106,56,N,Y,N,N,830.0,5445.0,1330.0,247.0,24.0,237.0,613.0,1408.0,65.0,17.0,104.0,45.0,561.0,486.0,3.01,1.0,17.0,56.0,4356.0,1107.0,161.0,486.0,1599.0,89.0,94.0,0.985,Los Angeles Dodgers,Dodger Stadium,2804693.0,100.0,97.0,LAD,LAN,LAN
2021,NL,MIA,FLA,E,4,162,81.0,67,95,N,N,N,N,623.0,5348.0,1244.0,226.0,23.0,158.0,450.0,1553.0,106.0,29.0,65.0,30.0,701.0,622.0,3.96,1.0,8.0,33.0,4245.0,1282.0,162.0,529.0,1381.0,122.0,146.0,0.979,Miami Marlins,loanDepot park,642617.0,98.0,99.0,MIA,FLO,MIA
2021,NL,MIL,MIL,C,1,162,81.0,95,67,Y,N,N,N,738.0,5362.0,1251.0,255.0,18.0,194.0,586.0,1465.0,82.0,21.0,88.0,35.0,623.0,558.0,3.5,2.0,19.0,44.0,4308.0,1156.0,168.0,537.0,1618.0,94.0,102.0,0.984,Milwaukee Brewers,American Family Field,1824282.0,101.0,101.0,MIL,ML4,MIL
2021,AL,MIN,MIN,C,5,162,81.0,73,89,N,N,N,N,729.0,5431.0,1311.0,271.0,17.0,228.0,525.0,1405.0,54.0,15.0,70.0,42.0,834.0,762.0,4.83,1.0,9.0,42.0,4258.0,1392.0,239.0,484.0,1317.0,107.0,139.0,0.982,Minnesota Twins,Target Field,1310199.0,98.0,98.0,MIN,MIN,MIN
2021,AL,NYA,NYY,E,2,162,81.0,92,70,N,Y,N,N,711.0,5331.0,1266.0,213.0,12.0,222.0,621.0,1482.0,63.0,18.0,63.0,34.0,669.0,596.0,3.74,3.0,13.0,47.0,4306.0,1243.0,196.0,492.0,1569.0,98.0,115.0,0.983,New York Yankees,Yankee Stadium III,1959854.0,100.0,99.0,NYY,NYA,NYA
2021,NL,NYN,NYM,E,3,162,81.0,77,85,N,N,N,N,636.0,5210.0,1243.0,228.0,18.0,176.0,495.0,1392.0,54.0,26.0,94.0,23.0,668.0,597.0,3.9,2.0,8.0,41.0,4138.0,1221.0,190.0,475.0,1453.0,95.0,121.0,0.983,New York Mets,Citi Field,1511926.0,95.0,95.0,NYM,NYN,NYN
2021,AL,OAK,OAK,W,3,162,81.0,86,76,N,N,N,N,743.0,5395.0,1284.0,271.0,19.0,199.0,545.0,1349.0,88.0,20.0,98.0,49.0,687.0,640.0,4.02,3.0,11.0,39.0,4299.0,1362.0,191.0,439.0,1332.0,72.0,116.0,0.987,Oakland Athletics,O.co Coliseum,701430.0,95.0,94.0,OAK,OAK,OAK
2021,NL,PHI,PHI,E,2,162,81.0,82,80,N,N,N,N,734.0,5366.0,1288.0,262.0,24.0,198.0,564.0,1402.0,77.0,19.0,67.0,43.0,745.0,692.0,4.39,5.0,12.0,36.0,4256.0,1321.0,200.0,509.0,1480.0,94.0,142.0,0.984,Philadelphia Phillies,Citizens Bank Park,1515890.0,99.0,99.0,PHI,PHI,PHI
2021,NL,PIT,PIT,C,5,162,81.0,61,101,N,N,N,N,609.0,5336.0,1261.0,240.0,35.0,124.0,529.0,1328.0,60.0,30.0,49.0,37.0,833.0,788.0,5.08,0.0,6.0,25.0,4189.0,1400.0,213.0,606.0,1312.0,70.0,139.0,0.988,Pittsburgh Pirates,PNC Park,859498.0,98.0,100.0,PIT,PIT,PIT
2021,NL,SDN,SDP,W,3,162,81.0,79,83,N,N,N,N,729.0,5384.0,1305.0,273.0,21.0,180.0,586.0,1324.0,110.0,39.0,61.0,46.0,708.0,651.0,4.1,2.0,11.0,43.0,4290.0,1277.0,205.0,516.0,1517.0,82.0,139.0,0.986,San Diego Padres,Petco Park,2191950.0,92.0,92.0,SDP,SDN,SDN
2021,AL,SEA,SEA,W,2,162,81.0,90,72,N,N,N,N,697.0,5355.0,1209.0,233.0,11.0,199.0,535.0,1492.0,64.0,24.0,72.0,36.0,748.0,688.0,4.3,1.0,10.0,51.0,4321.0,1356.0,197.0,485.0,1328.0,79.0,135.0,0.986,Seattle Mariners,T-Mobile Park,1215985.0,95.0,96.0,SEA,SEA,SEA
2021,NL,SFN,SFG,W,1,162,81.0,107,55,Y,N,N,N,804.0,5462.0,1360.0,271.0,25.0,241.0,602.0,1461.0,66.0,14.0,64.0,30.0,594.0,524.0,3.24,2.0,18.0,56.0,4365.0,1254.0,151.0,416.0,1425.0,80.0,122.0,0.986,San Francisco Giants,Oracle Park,1679484.0,98.0,97.0,SFG,SFN,SFN
2021,NL,SLN,STL,C,2,162,81.0,90,72,N,Y,N,N,706.0,5351.0,1303.0,261.0,22.0,198.0,478.0,1341.0,89.0,22.0,86.0,44.0,672.0,626.0,3.98,3.0,15.0,50.0,4251.0,1234.0,152.0,608.0,1225.0,84.0,137.0,0.986,St. Louis Cardinals,Busch Stadium III,2102530.0,92.0,92.0,STL,SLN,SLN
2021,AL,TBA,TBD,E,1,162,81.0,100,62,Y,N,N,N,857.0,5507.0,1336.0,288.0,36.0,222.0,585.0,1542.0,88.0,42.0,72.0,41.0,651.0,593.0,3.67,1.0,13.0,42.0,4367.0,1264.0,184.0,436.0,1478.0,80.0,130.0,0.986,Tampa Bay Rays,Tropicana Field,761072.0,92.0,91.0,TBR,TBA,TBA
2021,AL,TEX,TEX,W,5,162,81.0,60,102,N,N,N,N,625.0,5405.0,1254.0,225.0,24.0,167.0,433.0,1381.0,106.0,29.0,58.0,31.0,815.0,758.0,4.79,0.0,3.0,31.0,4273.0,1402.0,232.0,513.0,1239.0,83.0,146.0,0.986,Texas Rangers,Globe Life Field,2110258.0,99.0,101.0,TEX,TEX,TEX
2021,AL,TOR,TOR,E,4,162,80.0,91,71,N,N,N,N,846.0,5476.0,1455.0,285.0,13.0,262.0,496.0,1218.0,81.0,20.0,51.0,35.0,663.0,610.0,3.91,1.0,14.0,34.0,4216.0,1257.0,209.0,473.0,1468.0,90.0,122.0,0.984,Toronto Blue Jays,Rogers Centre,805901.0,102.0,101.0,TOR,TOR,TOR
2021,NL,WAS,WSN,E,5,162,81.0,65,97,N,N,N,N,724.0,5385.0,1388.0,272.0,20.0,182.0,573.0,1303.0,56.0,26.0,84.0,31.0,820.0,743.0,4.8,1.0,8.0,36.0,4183.0,1364.0,247.0,548.0,1346.0,96.0,116.0,0.983,Washington Nationals,Nationals Park,1465543.0,95.0,96.0,WSN,MON,WAS
2022,NL,ARI,ARI,W,4,162,81.0,74,88,N,N,N,N,702.0,5351.0,1232.0,262.0,24.0,173.0,531.0,1341.0,104.0,29.0,60.0,50.0,740.0,676.0,4.25,0.0,10.0,33.0,4290.0,1345.0,191.0,504.0,1216.0,86.0,134.0,0.985,Arizona Diamondbacks,Chase Field,1605199.0,98.0,99.0,ARI,ARI,ARI
2022,NL,ATL,ATL,E,1,162,81.0,101,61,Y,N,N,N,789.0,5509.0,1394.0,298.0,11.0,243.0,470.0,1498.0,87.0,31.0,66.0,36.0,609.0,556.0,3.46,1.0,9.0,55.0,4344.0,1224.0,148.0,500.0,1554.0,77.0,110.0,0.987,Atlanta Braves,Truist Park,3129931.0,102.0,100.0,ATL,ATL,ATL
2022,AL,BAL,BAL,E,4,162,81.0,83,79,N,N,N,N,674.0,5429.0,1281.0,275.0,25.0,171.0,476.0,1390.0,95.0,31.0,83.0,43.0,688.0,632.0,3.97,2.0,15.0,46.0,4300.0,1406.0,171.0,443.0,1214.0,91.0,151.0,0.985,Baltimore Orioles,Oriole Park at Camden Yards,1368367.0,102.0,103.0,BAL,BAL,BAL
2022,AL,BOS,BOS,E,5,162,81.0,78,84,N,N,N,N,735.0,5539.0,1427.0,352.0,12.0,155.0,478.0,1373.0,52.0,20.0,63.0,50.0,787.0,721.0,4.53,5.0,10.0,39.0,4293.0,1411.0,185.0,526.0,1346.0,85.0,134.0,0.985,Boston Red Sox,Fenway Park II,2625089.0,108.0,108.0,BOS,BOS,BOS
2022,AL,CHA,CHW,C,2,162,81.0,81,81,N,N,N,N,686.0,5611.0,1435.0,272.0,9.0,149.0,388.0,1269.0,58.0,10.0,73.0,35.0,717.0,631.0,3.92,2.0,14.0,48.0,4343.0,1330.0,166.0,533.0,1450.0,102.0,122.0,0.982,Chicago White Sox,Guaranteed Rate Field,2009359.0,103.0,102.0,CHW,CHA,CHA
2022,NL,CHN,CHC,C,3,162,81.0,74,88,N,N,N,N,657.0,5425.0,1293.0,265.0,31.0,159.0,507.0,1448.0,111.0,37.0,84.0,36.0,731.0,642.0,4.0,0.0,11.0,44.0,4331.0,1342.0,207.0,540.0,1383.0,96.0,139.0,0.984,Chicago Cubs,Wrigley Field,2616780.0,100.0,101.0,CHC,CHN,CHN
2022,NL,CIN,CIN,C,4,162,81.0,62,100,N,N,N,N,648.0,5380.0,1264.0,235.0,18.0,156.0,452.0,1430.0,58.0,33.0,92.0,33.0,815.0,768.0,4.86,1.0,6.0,31.0,4270.0,1366.0,213.0,612.0,1414.0,81.0,115.0,0.986,Cincinnati Reds,Great American Ball Park,1395770.0,110.0,110.0,CIN,CIN,CIN
2022,AL,CLE,CLE,C,1,162,81.0,92,70,Y,N,N,N,698.0,5558.0,1410.0,273.0,31.0,127.0,450.0,1122.0,119.0,27.0,81.0,52.0,634.0,560.0,3.46,1.0,8.0,51.0,4368.0,1252.0,172.0,435.0,1390.0,97.0,127.0,0.984,Cleveland Guardians,Progressive Field,1295870.0,98.0,98.0,CLE,CLE,CLE
2022,NL,COL,COL,W,5,162,81.0,68,94,N,N,N,N,698.0,5540.0,1408.0,280.0,34.0,149.0,453.0,1330.0,45.0,20.0,61.0,40.0,873.0,802.0,5.06,1.0,6.0,43.0,4276.0,1516.0,184.0,539.0,1187.0,100.0,154.0,0.983,Colorado Rockies,Coors Field,2597428.0,113.0,115.0,COL,COL,COL
2022,AL,DET,DET,C,4,162,82.0,66,96,N,N,N,N,557.0,5378.0,1240.0,235.0,27.0,110.0,380.0,1413.0,47.0,24.0,58.0,44.0,713.0,637.0,4.04,0.0,8.0,38.0,4259.0,1336.0,167.0,511.0,1195.0,94.0,137.0,0.984,Detroit Tigers,Comerica Park,1575544.0,96.0,97.0,DET,DET,DET
2022,AL,HOU,HOU,W,1,162,81.0,106,56,Y,N,Y,Y,737.0,5409.0,1341.0,284.0,13.0,214.0,528.0,1179.0,83.0,22.0,60.0,42.0,518.0,465.0,2.9,3.0,18.0,53.0,4336.0,1121.0,134.0,458.0,1524.0,72.0,122.0,0.987,Houston Astros,Minute Maid Park,2688998.0,101.0,99.0,HOU,HOU,HOU
2022,AL,KCA,KCR,C,5,162,81.0,65,97,N,N,N,N,640.0,5437.0,1327.0,247.0,38.0,138.0,460.0,1287.0,104.0,34.0,48.0,44.0,810.0,740.0,4.7,0.0,9.0,33.0,4248.0,1493.0,173.0,589.0,1191.0,82.0,153.0,0.986,Kansas City Royals,Kauffman Stadium,1277686.0,103.0,105.0,KCR,KCA,KCA
2022,AL,LAA,ANA,W,3,162,81.0,73,89,N,N,N,N,623.0,5423.0,1265.0,219.0,31.0,190.0,449.0,1539.0,77.0,27.0,54.0,25.0,668.0,601.0,3.77,2.0,17.0,38.0,4307.0,1241.0,168.0,540.0,1383.0,84.0,134.0,0.985,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,2457461.0,102.0,103.0,LAA,ANA,ANA
2022,NL,LAN,LAD,W,1,162,81.0,111,51,Y,N,N,N,847.0,5526.0,1418.0,325.0,31.0,212.0,607.0,1374.0,98.0,18.0,56.0,53.0,513.0,451.0,2.8,1.0,15.0,43.0,4354.0,1114.0,152.0,407.0,1465.0,83.0,120.0,0.986,Los Angeles Dodgers,Dodger Stadium,3861408.0,106.0,103.0,LAD,LAN,LAN
2022,NL,MIA,FLA,E,4,162,81.0,69,93,N,N,N,N,586.0,5395.0,1241.0,248.0,20.0,144.0,436.0,1429.0,122.0,29.0,70.0,36.0,676.0,617.0,3.86,6.0,10.0,41.0,4312.0,1311.0,173.0,511.0,1437.0,69.0,143.0,0.988,Miami Marlins,loanDepot park,907487.0,99.0,100.0,MIA,FLO,MIA
2022,NL,MIL,MIL,C,2,162,81.0,86,76,N,N,N,N,725.0,5417.0,1271.0,251.0,17.0,219.0,577.0,1464.0,96.0,30.0,80.0,37.0,688.0,615.0,3.83,0.0,11.0,52.0,4338.0,1238.0,190.0,521.0,1530.0,91.0,122.0,0.984,Milwaukee Brewers,American Family Field,2422420.0,98.0,97.0,MIL,ML4,MIL
