playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
almoral01,2017,1,CHN,NL,LF,1,0.0,1,0.0,0.0,0.0,0.0,,,,,
almoral01,2017,1,CHN,NL,RF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
almoral01,2018,1,CHN,NL,CF,137,94.0,2755,265.0,3.0,3.0,0.0,,,,,
almoral01,2018,1,CHN,NL,LF,2,0.0,12,1.0,0.0,0.0,0.0,,,,,
almoral01,2019,1,CHN,NL,CF,125,80.0,2296,201.0,3.0,3.0,0.0,,,,,
almoral01,2020,1,CHN,NL,CF,28,6.0,278,30.0,0.0,0.0,0.0,,,,,
almoral01,2021,1,NYN,NL,CF,32,10.0,336,38.0,0.0,1.0,0.0,,,,,
almoral01,2021,1,NYN,NL,LF,3,0.0,9,1.0,0.0,0.0,0.0,,,,,
almoral01,2021,1,NYN,NL,RF,1,1.0,15,1.0,0.0,0.0,0.0,,,,,
almoral01,2022,1,CIN,NL,CF,23,19.0,505,48.0,0.0,0.0,0.0,,,,,
almoral01,2022,1,CIN,NL,LF,17,15.0,393,30.0,3.0,0.0,0.0,,,,,
almoral01,2022,1,CIN,NL,RF,28,25.0,671,57.0,2.0,2.0,0.0,,,,,
alonsyo01,2011,1,CIN,NL,LF,16,14.0,338,22.0,1.0,1.0,0.0,,,,,
alonsyo01,2013,1,SDN,NL,LF,1,0.0,0,0.0,0.0,0.0,0.0,,,,,
aloumo01,2000,1,HOU,NL,LF,59,56.0,1433,92.0,0.0,5.0,0.0,,,,,
aloumo01,2000,1,HOU,NL,RF,64,64.0,1605,102.0,5.0,1.0,0.0,,,,,
aloumo01,2001,1,HOU,NL,RF,130,130.0,3350,205.0,10.0,2.0,3.0,,,,,
aloumo01,2002,1,CHN,NL,CF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
aloumo01,2002,1,CHN,NL,LF,122,120.0,3038,198.0,6.0,2.0,1.0,,,,,
aloumo01,2002,1,CHN,NL,RF,4,4.0,87,5.0,0.0,0.0,0.0,,,,,
aloumo01,2003,1,CHN,NL,LF,142,140.0,3657,203.0,4.0,6.0,1.0,,,,,
aloumo01,2004,1,CHN,NL,LF,154,152.0,4015,240.0,7.0,8.0,2.0,,,,,
aloumo01,2005,1,SFN,NL,LF,74,66.0,1728,132.0,1.0,4.0,0.0,,,,,
aloumo01,2005,1,SFN,NL,RF,53,51.0,1238,90.0,4.0,4.0,3.0,,,,,
aloumo01,2006,1,SFN,NL,LF,11,10.0,237,19.0,0.0,0.0,0.0,,,,,
aloumo01,2006,1,SFN,NL,RF,81,80.0,1940,154.0,1.0,4.0,0.0,,,,,
aloumo01,2007,1,NYN,NL,LF,84,84.0,2109,138.0,7.0,4.0,0.0,,,,,
aloumo01,2008,1,NYN,NL,LF,13,13.0,277,18.0,0.0,0.0,0.0,,,,,
altheaa01,2014,1,PHI,NL,LF,1,1.0,27,3.0,0.0,0.0,0.0,,,,,
altheaa01,2015,1,PHI,NL,CF,8,5.0,178,20.0,2.0,0.0,0.0,,,,,
altheaa01,2015,1,PHI,NL,LF,23,20.0,527,40.0,0.0,0.0,0.0,,,,,
altheaa01,2015,1,PHI,NL,RF,11,10.0,265,20.0,1.0,0.0,1.0,,,,,
altheaa01,2016,1,PHI,NL,CF,10,7.0,180,16.0,0.0,0.0,0.0,,,,,
altheaa01,2016,1,PHI,NL,LF,20,12.0,358,31.0,1.0,0.0,1.0,,,,,
altheaa01,2016,1,PHI,NL,RF,42,35.0,909,62.0,2.0,1.0,0.0,,,,,
altheaa01,2017,1,PHI,NL,CF,19,12.0,304,36.0,2.0,1.0,1.0,,,,,
altheaa01,2017,1,PHI,NL,LF,52,42.0,1162,94.0,2.0,2.0,1.0,,,,,
altheaa01,2017,1,PHI,NL,RF,50,38.0,1046,81.0,3.0,0.0,2.0,,,,,
altheaa01,2018,1,PHI,NL,CF,11,8.0,184,10.0,0.0,0.0,0.0,,,,,
altheaa01,2018,1,PHI,NL,LF,6,4.0,108,7.0,0.0,0.0,0.0,,,,,
altheaa01,2018,1,PHI,NL,RF,68,45.0,1282,78.0,2.0,1.0,0.0,,,,,
altheaa01,2019,1,PHI,NL,CF,8,3.0,95,10.0,0.0,0.0,0.0,,,,,
altheaa01,2019,1,PHI,NL,LF,1,0.0,20,1.0,0.0,0.0,0.0,,,,,
altheaa01,2019,1,PHI,NL,RF,4,0.0,33,4.0,0.0,1.0,0.0,,,,,
altheaa01,2019,3,NYN,NL,CF,8,1.0,61,8.0,0.0,0.0,0.0,,,,,
altheaa01,2019,3,NYN,NL,LF,13,3.0,122,9.0,0.0,0.0,0.0,,,,,
altheaa01,2019,3,NYN,NL,RF,2,1.0,51,4.0,0.0,0.0,0.0,,,,,
altuvjo01,2025,1,HOU,AL,LF,47,44.0,1113,58.0,2.0,1.0,0.0,,,,,
aluja01,2023,1,WAS,NL,LF,27,24.0,621,43.0,1.0,0.0,0.0,,,,,
alvarar01,2024,1,OAK,AL,LF,2,1.0,21,4.0,0.0,0.0,0.0,,,,,
alvarda02,2015,1,BAL,AL,CF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
alvarda02,2015,1,BAL,AL,RF,12,10.0,237,16.0,1.0,0.0,1.0,,,,,
alvarda02,2016,1,BAL,AL,RF,1,1.0,30,1.0,0.0,0.0,0.0,,,,,
alvared01,2022,1,LAN,NL,LF,1,1.0,18,1.0,0.0,0.0,0.0,,,,,
alvared01,2022,1,LAN,NL,RF,5,4.0,87,10.0,0.0,1.0,0.0,,,,,
alvarga01,2000,2,SDN,NL,LF,2,0.0,18,0.0,0.0,0.0,0.0,,,,,
alvarto01,2002,1,PIT,NL,CF,6,5.0,125,5.0,0.0,0.0,0.0,,,,,
alvarto01,2002,1,PIT,NL,LF,2,1.0,45,4.0,0.0,0.0,0.0,,,,,
alvarto01,2002,1,PIT,NL,RF,1,0.0,12,1.0,0.0,0.0,0.0,,,,,
alvarto01,2004,1,PIT,NL,CF,4,3.0,75,6.0,0.0,0.0,0.0,,,,,
alvarto01,2004,1,PIT,NL,LF,3,3.0,75,4.0,0.0,0.0,0.0,,,,,
alvarto01,2004,1,PIT,NL,RF,9,4.0,108,7.0,0.0,0.0,0.0,,,,,
alvaryo01,2019,1,HOU,AL,LF,10,9.0,198,9.0,1.0,1.0,0.0,,,,,
alvaryo01,2021,1,HOU,AL,LF,41,39.0,957,49.0,3.0,1.0,0.0,,,,,
alvaryo01,2022,1,HOU,AL,LF,56,56.0,1403,79.0,7.0,2.0,1.0,,,,,
alvaryo01,2023,1,HOU,AL,LF,40,40.0,1030,59.0,2.0,0.0,0.0,,,,,
alvaryo01,2024,1,HOU,AL,LF,53,53.0,1263,71.0,3.0,1.0,0.0,,,,,
alvaryo01,2025,1,HOU,AL,LF,15,15.0,348,25.0,0.0,1.0,0.0,,,,,
amarari01,2000,1,BAL,AL,CF,12,11.0,291,36.0,0.0,0.0,0.0,,,,,
amarari01,2000,1,BAL,AL,LF,3,1.0,34,3.0,0.0,0.0,0.0,,,,,
amarari01,2000,1,BAL,AL,RF,4,1.0,48,6.0,1.0,0.0,0.0,,,,,
amarial01,2011,1,LAA,AL,LF,8,4.0,130,9.0,1.0,0.0,0.0,,,,,
amarial01,2012,2,SDN,NL,CF,11,6.0,150,8.0,0.0,0.0,0.0,,,,,
amarial01,2012,2,SDN,NL,LF,27,7.0,262,21.0,1.0,0.0,1.0,,,,,
amarial01,2012,2,SDN,NL,RF,4,0.0,16,3.0,0.0,0.0,0.0,,,,,
amarial01,2013,1,SDN,NL,CF,87,53.0,1522,149.0,5.0,3.0,1.0,,,,,
amarial01,2013,1,SDN,NL,LF,11,5.0,145,11.0,0.0,0.0,0.0,,,,,
amarial01,2014,1,SDN,NL,CF,21,13.0,386,36.0,1.0,1.0,1.0,,,,,
amarial01,2014,1,SDN,NL,LF,6,1.0,47,3.0,0.0,0.0,0.0,,,,,
amarial01,2015,1,SDN,NL,CF,7,0.0,42,3.0,0.0,0.0,0.0,,,,,
amarial01,2015,1,SDN,NL,LF,11,3.0,126,5.0,0.0,0.0,0.0,,,,,
amarial01,2016,1,SDN,NL,LF,5,3.0,91,5.0,0.0,0.0,0.0,,,,,
amarial01,2016,1,SDN,NL,RF,5,2.0,73,5.0,0.0,0.0,0.0,,,,,
amarial01,2017,1,COL,NL,CF,9,1.0,76,3.0,0.0,0.0,0.0,,,,,
amarial01,2017,1,COL,NL,LF,5,2.0,59,2.0,0.0,0.0,0.0,,,,,
amarial01,2017,1,COL,NL,RF,9,2.0,69,1.0,0.0,0.0,0.0,,,,,
ambrech01,2005,1,KCA,AL,CF,24,16.0,471,47.0,2.0,0.0,0.0,,,,,
ambrech01,2005,1,KCA,AL,LF,23,18.0,510,36.0,0.0,1.0,0.0,,,,,
ambrech01,2007,1,NYN,NL,RF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
ambrech01,2008,1,SDN,NL,CF,3,3.0,67,3.0,0.0,0.0,0.0,,,,,
ambrech01,2008,1,SDN,NL,RF,7,6.0,150,16.0,0.0,1.0,0.0,,,,,
amburtr01,2021,1,NYA,AL,RF,2,2.0,33,6.0,0.0,0.0,0.0,,,,,
amezaal01,2006,1,FLO,NL,CF,75,64.0,1587,155.0,2.0,4.0,0.0,,,,,
amezaal01,2006,1,FLO,NL,LF,14,1.0,85,11.0,0.0,0.0,0.0,,,,,
amezaal01,2006,1,FLO,NL,RF,2,1.0,27,0.0,0.0,0.0,0.0,,,,,
amezaal01,2007,1,FLO,NL,CF,87,71.0,1931,208.0,8.0,5.0,1.0,,,,,
amezaal01,2007,1,FLO,NL,LF,2,0.0,6,1.0,0.0,0.0,0.0,,,,,
amezaal01,2007,1,FLO,NL,RF,3,0.0,9,2.0,0.0,0.0,0.0,,,,,
amezaal01,2008,1,FLO,NL,CF,79,48.0,1372,144.0,6.0,1.0,1.0,,,,,
amezaal01,2009,1,FLO,NL,CF,14,8.0,244,27.0,0.0,0.0,0.0,,,,,
amezaal01,2009,1,FLO,NL,LF,2,0.0,9,1.0,0.0,0.0,0.0,,,,,
amezaal01,2009,1,FLO,NL,RF,3,1.0,30,5.0,0.0,0.0,0.0,,,,,
amezaal01,2011,1,COL,NL,RF,2,0.0,8,0.0,0.0,0.0,0.0,,,,,
amezaal01,2011,2,FLO,NL,LF,4,1.0,33,1.0,0.0,0.0,0.0,,,,,
anderbr01,2000,1,BAL,AL,CF,88,85.0,2255,230.0,1.0,1.0,1.0,,,,,
anderbr01,2000,1,BAL,AL,LF,16,16.0,404,26.0,0.0,0.0,0.0,,,,,
anderbr01,2000,1,BAL,AL,RF,24,23.0,570,46.0,0.0,0.0,0.0,,,,,
anderbr01,2001,1,BAL,AL,CF,6,4.0,126,17.0,0.0,0.0,0.0,,,,,
anderbr01,2001,1,BAL,AL,LF,56,43.0,1150,96.0,1.0,0.0,0.0,,,,,
anderbr01,2001,1,BAL,AL,RF,66,62.0,1629,126.0,7.0,3.0,4.0,,,,,
anderbr01,2002,1,CLE,AL,CF,16,13.0,348,37.0,0.0,0.0,0.0,,,,,
anderbr01,2002,1,CLE,AL,LF,14,6.0,222,15.0,0.0,1.0,0.0,,,,,
anderbr01,2002,1,CLE,AL,RF,2,2.0,56,0.0,0.0,0.0,0.0,,,,,
anderbr03,2005,1,CHA,AL,CF,5,3.0,108,7.0,0.0,0.0,0.0,,,,,
anderbr03,2005,1,CHA,AL,LF,9,3.0,126,10.0,1.0,0.0,1.0,,,,,
anderbr03,2005,1,CHA,AL,RF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
anderbr03,2006,1,CHA,AL,CF,134,106.0,2898,305.0,3.0,2.0,1.0,,,,,
anderbr03,2007,1,CHA,AL,CF,3,3.0,72,8.0,0.0,1.0,0.0,,,,,
anderbr03,2007,1,CHA,AL,LF,5,0.0,34,1.0,0.0,0.0,0.0,,,,,
anderbr03,2008,1,CHA,AL,CF,94,37.0,1342,102.0,0.0,0.0,0.0,,,,,
anderbr03,2008,1,CHA,AL,LF,3,2.0,48,3.0,0.0,0.0,0.0,,,,,
anderbr03,2008,1,CHA,AL,RF,2,0.0,18,0.0,0.0,0.0,0.0,,,,,
anderbr03,2009,1,CHA,AL,CF,61,48.0,1314,108.0,2.0,2.0,1.0,,,,,
anderbr03,2009,1,CHA,AL,RF,6,2.0,84,10.0,1.0,0.0,0.0,,,,,
anderbr03,2009,2,BOS,AL,CF,6,0.0,36,2.0,0.0,0.0,0.0,,,,,
anderbr03,2009,2,BOS,AL,LF,4,1.0,33,0.0,0.0,0.0,0.0,,,,,
anderbr03,2009,2,BOS,AL,RF,11,3.0,123,4.0,0.0,0.0,0.0,,,,,
anderbr06,2018,1,MIA,NL,RF,91,89.0,2296,167.0,8.0,1.0,1.0,,,,,
anderbr06,2019,1,MIA,NL,RF,55,55.0,1373,97.0,9.0,3.0,1.0,,,,,
anderbr06,2022,1,MIA,NL,LF,8,6.0,157,16.0,0.0,0.0,0.0,,,,,
anderbr06,2022,1,MIA,NL,RF,36,35.0,922,65.0,4.0,2.0,2.0,,,,,
anderbr06,2023,1,MIL,NL,RF,39,35.0,862,58.0,4.0,0.0,0.0,,,,,
anderbr06,2024,1,ATL,NL,RF,2,2.0,39,3.0,0.0,0.0,0.0,,,,,
anderdr01,2006,1,MIL,NL,LF,1,1.0,22,0.0,0.0,0.0,0.0,,,,,
anderdr01,2006,1,MIL,NL,RF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
anderga01,2000,1,ANA,AL,CF,137,135.0,3610,354.0,5.0,3.0,0.0,,,,,
anderga01,2000,1,ANA,AL,RF,15,12.0,316,25.0,0.0,1.0,0.0,,,,,
anderga01,2001,1,ANA,AL,CF,12,5.0,168,19.0,0.0,0.0,0.0,,,,,
anderga01,2001,1,ANA,AL,LF,144,144.0,3755,294.0,9.0,2.0,2.0,,,,,
anderga01,2002,1,ANA,AL,CF,14,12.0,297,40.0,1.0,0.0,1.0,,,,,
anderga01,2002,1,ANA,AL,LF,137,135.0,3533,259.0,6.0,2.0,2.0,,,,,
anderga01,2003,1,ANA,AL,LF,144,144.0,3724,325.0,13.0,1.0,2.0,,,,,
anderga01,2004,1,ANA,AL,CF,94,92.0,2375,211.0,4.0,2.0,1.0,,,,,
anderga01,2005,1,LAA,AL,LF,106,106.0,2760,201.0,4.0,5.0,1.0,,,,,
anderga01,2006,1,LAA,AL,LF,94,94.0,2438,192.0,1.0,0.0,0.0,,,,,
anderga01,2007,1,LAA,AL,LF,85,85.0,2173,143.0,7.0,2.0,0.0,,,,,
anderga01,2008,1,LAA,AL,LF,82,80.0,2068,144.0,9.0,0.0,2.0,,,,,
anderga01,2009,1,ATL,NL,LF,124,123.0,3079,193.0,4.0,4.0,0.0,,,,,
anderga01,2010,1,LAN,NL,LF,27,20.0,567,27.0,1.0,2.0,0.0,,,,,
anderga01,2010,1,LAN,NL,RF,8,5.0,136,11.0,1.0,0.0,0.0,,,,,
anderjo03,2007,1,HOU,NL,CF,15,15.0,402,30.0,0.0,1.0,0.0,,,,,
anderjo03,2007,1,HOU,NL,LF,3,0.0,18,1.0,0.0,0.0,0.0,,,,,
anderjo03,2007,1,HOU,NL,RF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
anderjo03,2008,1,ATL,NL,CF,30,27.0,708,55.0,1.0,2.0,0.0,,,,,
anderjo03,2008,1,ATL,NL,LF,6,3.0,101,9.0,0.0,0.0,0.0,,,,,
anderjo03,2008,1,ATL,NL,RF,1,0.0,1,0.0,0.0,0.0,0.0,,,,,
anderjo03,2009,1,DET,AL,CF,1,1.0,15,0.0,0.0,0.0,0.0,,,,,
anderjo03,2009,1,DET,AL,LF,48,31.0,916,66.0,3.0,2.0,0.0,,,,,
anderjo03,2009,1,DET,AL,RF,18,8.0,263,13.0,1.0,0.0,1.0,,,,,
anderjo03,2009,2,KCA,AL,CF,31,21.0,599,55.0,2.0,0.0,0.0,,,,,
anderjo03,2009,2,KCA,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
anderjo03,2009,2,KCA,AL,RF,11,9.0,261,38.0,0.0,1.0,0.0,,,,,
anderla03,2012,1,BOS,AL,LF,4,1.0,27,1.0,0.0,0.0,0.0,,,,,
anderma02,2003,1,TBA,AL,LF,3,3.0,81,4.0,0.0,0.0,0.0,,,,,
anderma02,2004,1,SLN,NL,LF,28,21.0,495,36.0,2.0,1.0,1.0,,,,,
anderma02,2004,1,SLN,NL,RF,11,4.0,98,8.0,0.0,2.0,0.0,,,,,
anderma02,2005,1,NYN,NL,LF,9,4.0,135,9.0,1.0,0.0,1.0,,,,,
anderma02,2005,1,NYN,NL,RF,14,9.0,219,13.0,1.0,0.0,0.0,,,,,
anderma02,2006,1,WAS,NL,CF,7,5.0,123,16.0,1.0,1.0,1.0,,,,,
anderma02,2006,1,WAS,NL,RF,10,8.0,207,14.0,1.0,2.0,1.0,,,,,
anderma02,2006,2,LAN,NL,LF,15,14.0,348,19.0,0.0,1.0,0.0,,,,,
anderma02,2006,2,LAN,NL,RF,1,1.0,21,2.0,0.0,0.0,0.0,,,,,
anderma02,2007,2,NYN,NL,CF,3,3.0,66,6.0,0.0,0.0,0.0,,,,,
anderma02,2007,2,NYN,NL,LF,12,6.0,181,16.0,0.0,0.0,0.0,,,,,
anderma02,2007,2,NYN,NL,RF,1,1.0,24,2.0,2.0,0.0,0.0,,,,,
anderma02,2008,1,NYN,NL,LF,25,20.0,497,45.0,1.0,2.0,1.0,,,,,
andinro01,2008,1,FLO,NL,CF,1,0.0,18,2.0,0.0,0.0,0.0,,,,,
andinro01,2009,1,BAL,AL,CF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
andinro01,2009,1,BAL,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
andinro01,2011,1,BAL,AL,LF,3,2.0,33,2.0,0.0,0.0,0.0,,,,,
andinro01,2012,1,BAL,AL,CF,1,0.0,12,0.0,0.0,0.0,0.0,,,,,
andinro01,2012,1,BAL,AL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
andinro01,2016,1,MIA,NL,LF,2,1.0,33,5.0,1.0,0.0,0.0,,,,,
andrejo03,2018,1,SEA,AL,LF,1,1.0,18,2.0,0.0,0.0,0.0,,,,,
andrejo03,2018,1,SEA,AL,RF,1,1.0,27,3.0,0.0,0.0,0.0,,,,,
andrejo03,2018,2,BAL,AL,CF,2,2.0,51,2.0,0.0,0.0,0.0,,,,,
andrejo03,2018,2,BAL,AL,LF,13,11.0,290,26.0,0.0,0.0,0.0,,,,,
andrejo03,2018,2,BAL,AL,RF,5,3.0,78,4.0,0.0,0.0,0.0,,,,,
andrejo03,2021,1,SDN,NL,CF,2,0.0,12,1.0,0.0,0.0,0.0,,,,,
andrejo03,2021,1,SDN,NL,LF,3,0.0,18,1.0,0.0,0.0,0.0,,,,,
andrejo03,2021,1,SDN,NL,RF,2,0.0,12,0.0,0.0,0.0,0.0,,,,,
andresh01,2002,1,BOS,AL,LF,1,0.0,6,0.0,0.0,0.0,0.0,,,,,
andujmi01,2020,1,NYA,AL,LF,7,7.0,123,4.0,0.0,1.0,0.0,,,,,
andujmi01,2021,1,NYA,AL,LF,37,37.0,919,62.0,3.0,1.0,0.0,,,,,
andujmi01,2022,1,NYA,AL,LF,19,18.0,466,39.0,0.0,0.0,0.0,,,,,
andujmi01,2022,2,PIT,NL,LF,4,4.0,102,7.0,0.0,0.0,0.0,,,,,
andujmi01,2023,1,PIT,NL,LF,1,1.0,18,2.0,0.0,0.0,0.0,,,,,
andujmi01,2023,1,PIT,NL,RF,18,14.0,360,32.0,1.0,0.0,0.0,,,,,
andujmi01,2024,1,OAK,AL,LF,72,71.0,1847,129.0,10.0,2.0,1.0,,,,,
andujmi01,2025,1,ATH,AL,LF,27,23.0,612,34.0,1.0,0.0,0.0,,,,,
andujmi01,2025,1,ATH,AL,RF,3,3.0,66,6.0,0.0,0.0,0.0,,,,,
andujmi01,2025,2,CIN,NL,LF,2,2.0,39,1.0,0.0,0.0,0.0,,,,,
anglema01,2011,1,BAL,AL,CF,16,13.0,374,37.0,0.0,0.0,0.0,,,,,
anglema01,2011,1,BAL,AL,LF,14,6.0,195,22.0,0.0,2.0,0.0,,,,,
anglema01,2011,1,BAL,AL,RF,2,1.0,27,3.0,0.0,0.0,0.0,,,,,
ankieri01,2007,1,SLN,NL,CF,22,14.0,411,27.0,0.0,0.0,0.0,,,,,
ankieri01,2007,1,SLN,NL,LF,2,2.0,48,6.0,1.0,0.0,0.0,,,,,
ankieri01,2007,1,SLN,NL,RF,27,24.0,593,58.0,2.0,2.0,0.0,,,,,
ankieri01,2008,1,SLN,NL,CF,89,84.0,2299,213.0,4.0,5.0,1.0,,,,,
ankieri01,2008,1,SLN,NL,LF,17,16.0,393,22.0,0.0,3.0,0.0,,,,,
ankieri01,2008,1,SLN,NL,RF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
ankieri01,2009,1,SLN,NL,CF,66,52.0,1376,134.0,1.0,4.0,0.0,,,,,
ankieri01,2009,1,SLN,NL,LF,25,17.0,460,41.0,2.0,0.0,1.0,,,,,
ankieri01,2009,1,SLN,NL,RF,27,21.0,551,28.0,2.0,1.0,1.0,,,,,
ankieri01,2010,1,KCA,AL,CF,25,23.0,627,68.0,1.0,2.0,1.0,,,,,
ankieri01,2010,2,ATL,NL,CF,45,34.0,976,73.0,4.0,2.0,1.0,,,,,
ankieri01,2011,1,WAS,NL,CF,105,84.0,2356,234.0,8.0,1.0,0.0,,,,,
ankieri01,2011,1,WAS,NL,RF,9,6.0,179,11.0,1.0,0.0,0.0,,,,,
ankieri01,2012,1,WAS,NL,CF,62,37.0,1146,115.0,2.0,2.0,0.0,,,,,
ankieri01,2013,1,HOU,AL,RF,22,16.0,464,42.0,3.0,2.0,0.0,,,,,
ankieri01,2013,2,NYN,NL,CF,17,17.0,427,35.0,1.0,0.0,0.0,,,,,
ankieri01,2013,2,NYN,NL,RF,4,0.0,33,0.0,0.0,0.0,0.0,,,,,
anthoro01,2025,1,BOS,AL,LF,19,17.0,456,23.0,2.0,0.0,0.0,,,,,
anthoro01,2025,1,BOS,AL,RF,36,32.0,871,68.0,0.0,1.0,0.0,,,,,
aokino01,2012,1,MIL,NL,CF,19,13.0,360,22.0,1.0,1.0,0.0,,,,,
aokino01,2012,1,MIL,NL,LF,13,7.0,228,14.0,0.0,0.0,0.0,,,,,
aokino01,2012,1,MIL,NL,RF,107,99.0,2688,195.0,7.0,2.0,2.0,,,,,
aokino01,2013,1,MIL,NL,CF,2,1.0,27,1.0,0.0,0.0,0.0,,,,,
aokino01,2013,1,MIL,NL,RF,149,145.0,3865,289.0,9.0,3.0,0.0,,,,,
aokino01,2014,1,KCA,AL,LF,5,1.0,63,3.0,0.0,0.0,0.0,,,,,
aokino01,2014,1,KCA,AL,RF,119,118.0,2812,209.0,5.0,2.0,1.0,,,,,
aokino01,2015,1,SFN,NL,LF,86,83.0,2143,135.0,4.0,0.0,0.0,,,,,
aokino01,2015,1,SFN,NL,RF,2,2.0,46,1.0,0.0,0.0,0.0,,,,,
aokino01,2016,1,SEA,AL,CF,15,14.0,369,28.0,1.0,1.0,0.0,,,,,
aokino01,2016,1,SEA,AL,LF,99,88.0,2306,160.0,4.0,0.0,2.0,,,,,
aokino01,2017,1,HOU,AL,LF,56,48.0,1181,62.0,6.0,0.0,1.0,,,,,
aokino01,2017,1,HOU,AL,RF,16,8.0,282,15.0,0.0,0.0,0.0,,,,,
aokino01,2017,2,TOR,AL,CF,1,0.0,6,1.0,0.0,0.0,0.0,,,,,
aokino01,2017,2,TOR,AL,LF,3,3.0,72,5.0,1.0,0.0,0.0,,,,,
aokino01,2017,2,TOR,AL,RF,8,4.0,114,3.0,0.0,0.0,0.0,,,,,
aokino01,2017,3,NYN,NL,CF,1,1.0,24,2.0,0.0,0.0,0.0,,,,,
aokino01,2017,3,NYN,NL,LF,5,4.0,102,8.0,0.0,0.0,0.0,,,,,
aokino01,2017,3,NYN,NL,RF,23,19.0,514,37.0,0.0,1.0,0.0,,,,,
aquinar01,2018,1,CIN,NL,RF,1,0.0,9,0.0,0.0,0.0,0.0,,,,,
aquinar01,2019,1,CIN,NL,RF,54,53.0,1393,97.0,3.0,2.0,0.0,,,,,
aquinar01,2020,1,CIN,NL,CF,1,1.0,12,0.0,0.0,0.0,0.0,,,,,
aquinar01,2020,1,CIN,NL,LF,13,9.0,252,19.0,0.0,0.0,0.0,,,,,
aquinar01,2020,1,CIN,NL,RF,4,2.0,60,3.0,0.0,0.0,0.0,,,,,
aquinar01,2021,1,CIN,NL,CF,14,5.0,181,20.0,1.0,0.0,0.0,,,,,
aquinar01,2021,1,CIN,NL,LF,35,24.0,629,34.0,0.0,3.0,0.0,,,,,
aquinar01,2021,1,CIN,NL,RF,27,11.0,396,30.0,0.0,0.0,0.0,,,,,
aquinar01,2022,1,CIN,NL,CF,2,1.0,33,5.0,0.0,0.0,0.0,,,,,
aquinar01,2022,1,CIN,NL,LF,7,3.0,108,10.0,2.0,0.0,0.0,,,,,
aquinar01,2022,1,CIN,NL,RF,69,66.0,1684,125.0,10.0,5.0,4.0,,,,,
arandjo01,2022,1,TBA,AL,LF,1,1.0,14,0.0,0.0,0.0,0.0,,,,,
arciaor01,2020,1,MIL,NL,CF,1,0.0,12,0.0,0.0,0.0,0.0,,,,,
arciaor01,2021,2,ATL,NL,LF,14,13.0,306,28.0,0.0,1.0,0.0,,,,,
arciaor01,2022,1,ATL,NL,LF,6,6.0,141,8.0,0.0,0.0,0.0,,,,,
arciaos01,2013,1,MIN,AL,LF,56,54.0,1428,113.0,3.0,1.0,2.0,,,,,
arciaos01,2013,1,MIN,AL,RF,29,28.0,709,54.0,2.0,1.0,0.0,,,,,
arciaos01,2014,1,MIN,AL,RF,100,97.0,2540,191.0,8.0,5.0,0.0,,,,,
arciaos01,2015,1,MIN,AL,LF,15,14.0,321,28.0,0.0,1.0,0.0,,,,,
arciaos01,2015,1,MIN,AL,RF,4,4.0,117,9.0,0.0,0.0,0.0,,,,,
arciaos01,2016,1,MIN,AL,LF,16,14.0,360,19.0,2.0,1.0,0.0,,,,,
arciaos01,2016,1,MIN,AL,RF,15,12.0,324,31.0,0.0,1.0,0.0,,,,,
arciaos01,2016,2,TBA,AL,LF,3,3.0,72,3.0,0.0,0.0,0.0,,,,,
arciaos01,2016,2,TBA,AL,RF,11,10.0,249,26.0,0.0,0.0,0.0,,,,,
arciaos01,2016,4,SDN,NL,RF,13,11.0,293,26.0,1.0,0.0,0.0,,,,,
ariasga01,2023,1,CLE,AL,RF,19,16.0,402,31.0,2.0,2.0,0.0,,,,,
ariasga01,2024,1,CLE,AL,CF,4,2.0,57,5.0,0.0,0.0,0.0,,,,,
ariasga01,2024,1,CLE,AL,LF,2,1.0,36,1.0,0.0,0.0,0.0,,,,,
ariasga01,2024,1,CLE,AL,RF,2,1.0,24,0.0,0.0,0.0,0.0,,,,,
ariasjo01,2010,2,NYN,NL,LF,1,0.0,3,0.0,0.0,0.0,0.0,,,,,
arozara01,2019,1,SLN,NL,CF,5,4.0,92,7.0,1.0,0.0,0.0,,,,,
arozara01,2019,1,SLN,NL,LF,1,0.0,10,0.0,0.0,0.0,0.0,,,,,
arozara01,2019,1,SLN,NL,RF,6,0.0,29,4.0,0.0,0.0,0.0,,,,,
arozara01,2020,1,TBA,AL,CF,2,0.0,27,3.0,0.0,0.0,0.0,,,,,
arozara01,2020,1,TBA,AL,LF,14,12.0,279,14.0,1.0,0.0,1.0,,,,,
arozara01,2020,1,TBA,AL,RF,3,1.0,33,0.0,0.0,0.0,0.0,,,,,
