playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
seleaa01,2001,ALCS,SEA,AL,0,2,2,2,0,0,0,30,11,4,3,4,5,0.282,3.6,0.0,0.0,1.0,0.0,47.0,0.0,8,2.0,1.0,0.0
stantmi02,2001,ALCS,NYA,AL,0,0,2,0,0,0,0,3,1,3,0,2,0,0.2,27.0,1.0,0.0,0.0,0.0,7.0,0.0,3,0.0,0.0,0.0
witasja01,2001,ALCS,NYA,AL,0,0,1,0,0,0,0,9,6,3,1,0,2,0.375,9.0,0.0,0.0,0.0,0.0,16.0,1.0,3,0.0,0.0,0.0
wohlema01,2001,ALCS,NYA,AL,0,0,1,0,0,0,0,2,3,1,1,1,1,0.5,13.5,0.0,0.0,0.0,0.0,7.0,0.0,3,0.0,0.0,0.0
abbotpa01,2001,ALDS1,SEA,AL,0,0,1,0,0,0,0,9,9,8,3,5,3,0.529,24.0,0.0,0.0,0.0,0.0,22.0,0.0,8,0.0,0.0,0.0
baezda01,2001,ALDS1,CLE,AL,0,0,3,0,0,0,0,11,4,1,0,0,6,0.267,2.45,0.0,0.0,0.0,0.0,15.0,2.0,1,0.0,0.0,0.0
burbada01,2001,ALDS1,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
charlno01,2001,ALDS1,SEA,AL,0,0,1,0,0,0,0,5,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
colonba01,2001,ALDS1,CLE,AL,1,1,2,2,0,0,0,44,12,3,0,6,13,0.231,1.84,0.0,0.0,0.0,0.0,59.0,0.0,3,0.0,1.0,3.0
finlech01,2001,ALDS1,CLE,AL,0,2,2,2,0,0,0,26,9,7,3,6,10,0.29,7.27,0.0,1.0,1.0,0.0,39.0,0.0,7,1.0,0.0,1.0
garcifr02,2001,ALDS1,SEA,AL,1,1,2,2,0,0,0,35,13,5,1,3,13,0.277,3.86,0.0,0.0,0.0,0.0,50.0,0.0,6,0.0,0.0,1.0
halamjo01,2001,ALDS1,SEA,AL,0,0,2,0,0,0,0,9,3,0,0,0,3,0.3,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0,0.0,1.0,1.0
moyerja01,2001,ALDS1,SEA,AL,2,0,2,2,0,0,0,36,8,2,0,2,10,0.186,1.5,0.0,0.0,0.0,0.0,45.0,0.0,2,0.0,0.0,2.0
nelsoje01,2001,ALDS1,SEA,AL,0,0,3,0,0,0,0,9,1,0,0,1,5,0.1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,1.0
paniajo01,2001,ALDS1,SEA,AL,0,0,2,0,0,0,0,6,4,6,1,2,1,0.4,27.0,0.0,0.0,1.0,0.0,13.0,1.0,6,0.0,0.0,0.0
rhodear01,2001,ALDS1,SEA,AL,0,0,3,0,0,0,0,8,1,0,0,0,1,0.111,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0
rincori01,2001,ALDS1,CLE,AL,0,0,3,0,0,0,0,6,2,2,0,0,3,0.286,9.0,0.0,1.0,0.0,0.0,8.0,0.0,2,1.0,0.0,0.0
riskeda01,2001,ALDS1,CLE,AL,0,0,3,0,0,0,0,11,2,0,0,1,5,0.154,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0
rockejo01,2001,ALDS1,CLE,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
sabatcc01,2001,ALDS1,CLE,AL,1,0,1,1,0,0,0,18,6,2,0,5,5,0.261,3.0,1.0,0.0,0.0,0.0,28.0,0.0,2,0.0,0.0,0.0
sasakka01,2001,ALDS1,SEA,AL,0,0,3,0,0,0,1,9,1,0,0,0,5,0.1,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0,0.0,0.0,0.0
seleaa01,2001,ALDS1,SEA,AL,0,1,1,1,0,0,0,6,5,2,0,0,0,0.417,9.0,0.0,0.0,0.0,0.0,12.0,0.0,4,0.0,0.0,0.0
shueypa01,2001,ALDS1,CLE,AL,0,0,2,0,0,0,0,4,3,1,1,0,2,0.429,6.75,0.0,0.0,0.0,0.0,7.0,1.0,1,0.0,0.0,0.0
wickmbo01,2001,ALDS1,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
bradfch01,2001,ALDS2,OAK,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
clemero02,2001,ALDS2,NYA,AL,0,1,2,2,0,0,0,25,9,5,1,4,6,0.265,5.4,0.0,1.0,2.0,0.0,41.0,0.0,5,0.0,1.0,1.0
guthrma01,2001,ALDS2,OAK,AL,0,0,2,0,0,0,0,9,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0,0.0,0.0,0.0
hernaor01,2001,ALDS2,NYA,AL,1,0,1,1,0,0,0,17,8,2,0,2,5,0.333,3.18,0.0,1.0,1.0,0.0,27.0,0.0,2,0.0,0.0,1.0
hiljuer01,2001,ALDS2,OAK,AL,0,0,1,0,0,0,0,1,0,1,0,2,0,0.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,1,0.0,0.0,0.0
hitchst01,2001,ALDS2,NYA,AL,0,0,1,0,0,0,0,9,5,2,2,0,2,0.385,6.0,0.0,0.0,0.0,0.0,13.0,0.0,2,0.0,0.0,0.0
hudsoti01,2001,ALDS2,OAK,AL,1,0,2,1,0,0,0,29,8,1,1,1,5,0.222,0.93,0.0,0.0,0.0,0.0,37.0,0.0,1,0.0,0.0,0.0
isrinja01,2001,ALDS2,OAK,AL,0,0,2,0,0,0,2,6,1,0,0,1,3,0.143,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0,0.0,0.0,0.0
lidleco01,2001,ALDS2,OAK,AL,0,1,1,1,0,0,0,10,5,4,0,3,0,0.357,10.8,0.0,0.0,0.0,0.0,18.0,0.0,6,1.0,0.0,0.0
magnami01,2001,ALDS2,OAK,AL,0,0,1,0,0,0,0,4,3,0,0,1,1,0.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0
mecirji01,2001,ALDS2,OAK,AL,0,0,2,0,0,0,0,10,4,2,1,0,4,0.286,5.4,0.0,0.0,0.0,0.0,14.0,1.0,2,0.0,0.0,0.0
mendora01,2001,ALDS2,NYA,AL,0,0,3,0,0,0,0,13,2,0,0,1,5,0.133,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0,0.0,0.0,0.0
muldema01,2001,ALDS2,OAK,AL,1,1,2,2,0,0,0,33,14,3,0,2,7,0.318,2.45,0.0,0.0,2.0,0.0,50.0,0.0,5,1.0,1.0,2.0
mussimi01,2001,ALDS2,NYA,AL,1,0,1,1,0,0,0,21,4,0,0,1,4,0.167,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0
pettian01,2001,ALDS2,NYA,AL,0,1,1,1,0,0,0,19,7,1,1,2,4,0.269,1.42,0.0,0.0,0.0,0.0,28.0,0.0,1,0.0,0.0,0.0
riverma01,2001,ALDS2,NYA,AL,0,0,3,0,0,0,2,15,4,0,0,0,4,0.211,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1,0.0,0.0,1.0
stantmi02,2001,ALDS2,NYA,AL,1,0,3,0,0,0,0,14,3,0,0,0,1,0.176,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0,0.0,0.0,0.0
tamje01,2001,ALDS2,OAK,AL,0,0,1,0,0,0,0,3,3,2,0,0,0,0.5,18.0,0.0,0.0,0.0,0.0,6.0,1.0,2,0.0,0.0,0.0
witasja01,2001,ALDS2,NYA,AL,0,0,1,0,0,0,0,2,1,1,0,1,0,0.5,13.5,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,1.0,0.0
zitoba01,2001,ALDS2,OAK,AL,0,1,1,1,0,0,0,24,2,1,1,1,6,0.077,1.12,0.0,0.0,2.0,0.0,29.0,0.0,1,0.0,0.0,1.0
anderbr02,2001,NLCS,ARI,NL,1,0,1,0,0,0,0,10,4,1,0,1,0,0.308,2.7,0.0,0.0,0.0,0.0,14.0,0.0,1,0.0,0.0,1.0
batismi01,2001,NLCS,ARI,NL,0,1,2,1,0,0,0,21,5,4,2,2,3,0.185,5.14,0.0,0.0,0.0,0.0,29.0,0.0,4,0.0,0.0,0.0
burkejo03,2001,NLCS,ATL,NL,0,1,1,1,0,0,0,13,7,4,0,2,2,0.389,8.31,1.0,0.0,0.0,0.0,21.0,0.0,5,1.0,0.0,0.0
glavito02,2001,NLCS,ATL,NL,1,1,2,2,0,0,0,36,10,2,1,5,5,0.217,1.5,0.0,1.0,0.0,0.0,52.0,0.0,4,1.0,0.0,0.0
johnsra05,2001,NLCS,ARI,NL,2,0,2,2,1,1,0,48,10,2,1,3,19,0.169,1.12,0.0,0.0,0.0,0.0,62.0,0.0,2,0.0,0.0,0.0
karsast01,2001,NLCS,ATL,NL,0,0,4,0,0,0,0,13,3,1,0,1,6,0.176,2.08,1.0,1.0,0.0,0.0,18.0,1.0,1,0.0,0.0,0.0
kimby01,2001,NLCS,ARI,NL,0,0,3,0,0,0,2,15,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0,0.0,0.0,1.0
ligteke01,2001,NLCS,ATL,NL,0,0,2,0,0,0,0,9,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,1.0
lopezal02,2001,NLCS,ARI,NL,0,0,1,1,0,0,0,9,5,2,1,1,1,0.357,6.0,0.0,0.0,0.0,0.0,15.0,0.0,2,0.0,0.0,0.0
maddugr01,2001,NLCS,ATL,NL,0,2,2,2,0,0,0,30,14,6,0,2,7,0.311,5.4,1.0,0.0,1.0,0.0,48.0,0.0,8,0.0,0.0,3.0
marquja01,2001,NLCS,ATL,NL,0,0,2,0,0,0,0,6,2,0,1,2,3,0.222,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4,0.0,0.0,0.0
millwke01,2001,NLCS,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
morgami01,2001,NLCS,ARI,NL,0,0,2,0,0,0,0,3,3,3,0,1,1,0.5,27.0,0.0,0.0,0.0,0.0,7.0,0.0,3,0.0,0.0,0.0
reedst01,2001,NLCS,ATL,NL,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
remlimi01,2001,NLCS,ATL,NL,0,0,3,0,0,0,0,7,3,0,0,2,2,0.333,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,1.0
schilcu01,2001,NLCS,ARI,NL,1,0,1,1,1,0,0,27,4,1,0,2,12,0.133,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1,0.0,0.0,1.0
seaneru01,2001,NLCS,ATL,NL,0,0,2,0,0,0,0,6,1,0,0,3,3,0.143,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0
smoltjo01,2001,NLCS,ATL,NL,0,0,2,0,0,0,0,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0,0.0,0.0,0.0
swindgr01,2001,NLCS,ARI,NL,0,0,2,0,0,0,0,1,1,1,1,0,0,0.5,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0
wittbo01,2001,NLCS,ARI,NL,0,0,1,0,0,0,0,1,3,1,0,0,0,0.75,27.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,0.0
burkejo03,2001,NLDS1,ATL,NL,1,0,1,1,0,0,0,19,6,2,1,2,4,0.24,2.84,0.0,0.0,0.0,0.0,27.0,0.0,2,0.0,0.0,0.0
cruzne01,2001,NLDS1,HOU,NL,0,0,2,0,0,0,0,8,1,0,0,1,1,0.125,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,1.0
doteloc01,2001,NLDS1,HOU,NL,0,0,2,0,0,0,0,10,5,2,1,0,5,0.333,5.4,0.0,0.0,0.0,0.0,15.0,0.0,2,0.0,0.0,0.0
glavito02,2001,NLDS1,ATL,NL,1,0,1,1,0,0,0,24,6,0,0,2,3,0.222,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0.0,0.0,2.0
jacksmi02,2001,NLDS1,HOU,NL,0,1,2,0,0,0,0,2,3,2,0,0,1,0.5,27.0,0.0,0.0,0.0,0.0,6.0,0.0,3,0.0,0.0,0.0
karsast01,2001,NLDS1,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
maddugr01,2001,NLDS1,ATL,NL,0,0,1,1,0,0,0,18,4,2,1,3,5,0.19,3.0,0.0,0.0,0.0,0.0,24.0,0.0,3,0.0,0.0,2.0
millewa04,2001,NLDS1,HOU,NL,0,0,1,1,0,0,0,21,7,2,1,0,6,0.292,2.57,0.0,0.0,0.0,0.0,25.0,0.0,2,0.0,1.0,1.0
mlickda01,2001,NLDS1,HOU,NL,0,1,1,1,0,0,0,15,4,0,0,2,0,0.25,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,0.0,0.0,1.0
reedst01,2001,NLDS1,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
remlimi01,2001,NLDS1,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0
reynosh01,2001,NLDS1,HOU,NL,0,1,1,1,0,0,0,12,6,4,2,1,1,0.375,9.0,0.0,0.0,0.0,0.0,18.0,0.0,4,1.0,0.0,0.0
seaneru01,2001,NLDS1,ATL,NL,1,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
smoltjo01,2001,NLDS1,ATL,NL,0,0,3,0,0,0,2,12,3,1,1,0,3,0.214,2.25,0.0,0.0,0.0,0.0,14.0,3.0,1,0.0,0.0,1.0
villoro01,2001,NLDS1,HOU,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0
wagnebi02,2001,NLDS1,HOU,NL,0,0,2,0,0,0,0,5,1,1,1,0,3,0.167,5.4,0.0,1.0,1.0,0.0,7.0,1.0,1,0.0,0.0,0.0
willimi03,2001,NLDS1,HOU,NL,0,0,1,0,0,0,0,3,3,1,1,0,1,0.5,9.0,0.0,0.0,0.0,0.0,6.0,1.0,1,0.0,0.0,0.0
anderbr02,2001,NLDS2,ARI,NL,0,0,2,0,0,0,0,12,3,1,1,0,3,0.214,2.25,0.0,0.0,1.0,0.0,16.0,0.0,1,1.0,0.0,0.0
batismi01,2001,NLDS2,ARI,NL,1,0,2,1,0,0,0,20,3,2,1,1,4,0.136,2.7,0.0,0.0,0.0,0.0,25.0,1.0,2,2.0,0.0,0.0
hermadu01,2001,NLDS2,SLN,NL,0,0,1,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0
johnsra05,2001,NLDS2,ARI,NL,0,1,1,1,0,0,0,24,6,3,1,2,9,0.222,3.38,0.0,0.0,0.0,0.0,31.0,0.0,3,1.0,1.0,2.0
kileda01,2001,NLDS2,SLN,NL,0,0,1,1,0,0,0,18,3,2,1,5,5,0.167,3.0,0.0,0.0,0.0,0.0,24.0,0.0,2,1.0,0.0,0.0
kimby01,2001,NLDS2,ARI,NL,0,0,1,0,0,0,1,4,1,0,0,2,1,0.25,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0,0.0,0.0,1.0
klinest02,2001,NLDS2,SLN,NL,0,1,4,0,0,0,2,13,4,1,0,2,0,0.308,2.08,1.0,0.0,0.0,0.0,17.0,4.0,1,2.0,0.0,1.0
lopezal02,2001,NLDS2,ARI,NL,0,1,1,1,0,0,0,9,4,4,2,3,0,0.364,12.0,0.0,0.0,0.0,0.0,15.0,0.0,4,1.0,0.0,1.0
matthmi01,2001,NLDS2,SLN,NL,0,1,1,0,0,0,0,2,4,3,1,0,0,0.667,40.5,0.0,0.0,0.0,0.0,6.0,0.0,3,0.0,0.0,0.0
morgami01,2001,NLDS2,ARI,NL,0,0,3,0,0,0,0,4,2,1,0,2,1,0.333,6.75,0.0,0.0,0.0,0.0,8.0,1.0,1,0.0,0.0,0.0
morrima01,2001,NLDS2,SLN,NL,0,1,2,2,0,0,0,45,13,2,1,5,12,0.236,1.2,0.0,0.0,1.0,0.0,63.0,0.0,2,2.0,0.0,2.0
schilcu01,2001,NLDS2,ARI,NL,2,0,2,2,2,1,0,54,9,1,1,2,18,0.143,0.5,0.0,0.0,0.0,0.0,67.0,0.0,1,2.0,0.0,0.0
smithbu02,2001,NLDS2,SLN,NL,1,0,1,1,0,0,0,15,4,1,0,4,2,0.222,1.8,0.0,0.0,0.0,0.0,22.0,0.0,1,0.0,0.0,1.0
stechge01,2001,NLDS2,SLN,NL,0,0,2,0,0,0,0,1,3,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
swindgr01,2001,NLDS2,ARI,NL,0,0,2,0,0,0,0,5,1,0,0,0,2,0.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1.0,0.0,0.0
timlimi01,2001,NLDS2,SLN,NL,0,0,1,0,0,0,0,4,1,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0
veresda01,2001,NLDS2,SLN,NL,0,0,2,0,0,0,0,3,1,0,0,1,1,0.333,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0,1.0,0.0,0.0
williwo02,2001,NLDS2,SLN,NL,1,0,1,1,0,0,0,21,4,1,0,1,9,0.16,1.29,0.0,0.0,0.0,0.0,26.0,0.0,1,0.0,0.0,0.0
anderbr02,2001,WS,ARI,NL,0,1,1,1,0,0,0,16,5,2,1,3,1,0.238,3.38,0.0,1.0,0.0,0.0,24.0,0.0,2,0.0,0.0,1.0
batismi01,2001,WS,ARI,NL,0,0,2,1,0,0,0,24,5,0,0,5,6,0.192,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0,0.0,0.0,2.0
brohatr01,2001,WS,ARI,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
choatra01,2001,WS,NYA,AL,0,0,2,0,0,0,0,11,7,1,0,1,2,0.35,2.45,1.0,0.0,0.0,0.0,21.0,0.0,4,0.0,0.0,0.0
clemero02,2001,WS,NYA,AL,1,0,2,2,0,0,0,40,10,2,0,4,19,0.204,1.35,0.0,0.0,1.0,0.0,55.0,0.0,2,0.0,1.0,0.0
hernaor01,2001,WS,NYA,AL,0,0,1,1,0,0,0,19,4,1,1,4,5,0.222,1.42,0.0,0.0,2.0,0.0,27.0,0.0,1,3.0,0.0,1.0
hitchst01,2001,WS,NYA,AL,1,0,2,0,0,0,0,12,1,0,0,0,6,0.077,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0,0.0,0.0,0.0
johnsra05,2001,WS,ARI,NL,3,0,3,2,1,1,0,52,9,2,0,3,19,0.15,1.04,0.0,0.0,0.0,0.0,63.0,1.0,2,0.0,0.0,1.0
kimby01,2001,WS,ARI,NL,0,1,2,0,0,0,0,10,6,5,3,1,6,0.375,13.5,0.0,0.0,0.0,0.0,17.0,1.0,5,0.0,0.0,0.0
lopezal02,2001,WS,ARI,NL,0,1,1,0,0,0,0,1,2,1,0,0,0,1.0,27.0,0.0,0.0,0.0,0.0,3.0,1.0,1,1.0,0.0,0.0
mendora01,2001,WS,NYA,AL,0,0,2,0,0,0,0,8,1,0,0,0,1,0.111,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,1.0
morgami01,2001,WS,ARI,NL,0,0,3,0,0,0,0,14,1,0,0,0,1,0.067,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0
mussimi01,2001,WS,NYA,AL,0,1,2,2,0,0,0,33,11,5,4,4,14,0.256,4.09,3.0,1.0,1.0,0.0,50.0,0.0,7,1.0,1.0,0.0
pettian01,2001,WS,NYA,AL,0,2,2,2,0,0,0,27,12,10,1,2,9,0.324,10.0,1.0,0.0,1.0,0.0,40.0,0.0,10,0.0,0.0,2.0
riverma01,2001,WS,NYA,AL,1,1,4,0,0,0,1,19,6,1,0,1,7,0.24,1.42,1.0,0.0,1.0,0.0,28.0,3.0,2,1.0,0.0,0.0
schilcu01,2001,WS,ARI,NL,1,0,3,3,0,0,0,64,12,4,2,2,26,0.162,1.69,0.0,0.0,1.0,0.0,77.0,0.0,4,0.0,0.0,1.0
stantmi02,2001,WS,NYA,AL,0,0,5,0,0,0,0,17,3,2,0,1,3,0.167,3.18,0.0,0.0,0.0,0.0,19.0,3.0,2,0.0,0.0,1.0
swindgr01,2001,WS,ARI,NL,0,0,3,0,0,0,0,8,1,0,0,1,2,0.111,0.0,0.0,1.0,0.0,0.0,10.0,2.0,0,0.0,0.0,0.0
witasja01,2001,WS,NYA,AL,0,0,1,0,0,0,0,4,10,8,0,0,4,0.714,54.0,0.0,1.0,0.0,0.0,14.0,0.0,9,0.0,0.0,0.0
wittbo01,2001,WS,ARI,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,1.0
appieke01,2002,ALCS,ANA,AL,0,1,2,2,0,0,0,31,10,4,0,4,3,0.278,3.48,0.0,2.0,0.0,0.0,43.0,0.0,4,2.0,1.0,1.0
donnebr01,2002,ALCS,ANA,AL,0,0,3,0,0,0,0,10,3,3,0,0,5,0.231,8.1,0.0,1.0,1.0,0.0,14.0,0.0,3,0.0,0.0,0.0
guarded01,2002,ALCS,MIN,AL,0,0,1,0,0,0,1,3,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
hawkila01,2002,ALCS,MIN,AL,0,0,4,0,0,0,0,4,4,3,0,1,1,0.571,20.25,0.0,0.0,0.0,0.0,9.0,0.0,3,1.0,0.0,0.0
jacksmi02,2002,ALCS,MIN,AL,0,0,3,0,0,0,0,3,5,3,0,2,2,0.625,27.0,1.0,0.0,0.0,0.0,10.0,1.0,3,0.0,0.0,0.0
lackejo01,2002,ALCS,ANA,AL,1,0,1,1,0,0,0,21,3,0,0,0,7,0.13,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0
lohseky01,2002,ALCS,MIN,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
maysjo01,2002,ALCS,MIN,AL,1,0,2,2,0,0,0,40,12,3,3,0,3,0.235,2.02,0.0,0.0,0.0,0.0,51.0,0.0,4,0.0,0.0,2.0
miltoer01,2002,ALCS,MIN,AL,0,0,1,1,0,0,0,18,5,1,1,2,4,0.217,1.5,0.0,0.0,0.0,0.0,25.0,0.0,1,0.0,0.0,0.0
ortizra01,2002,ALCS,ANA,AL,1,0,1,1,0,0,0,16,10,3,0,1,3,0.435,5.06,0.0,0.0,0.0,0.0,24.0,0.0,3,0.0,0.0,2.0
percitr01,2002,ALCS,ANA,AL,0,0,3,0,0,0,2,10,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0,0.0,0.0,0.0
radkebr01,2002,ALCS,MIN,AL,0,1,1,1,0,0,0,20,5,2,0,1,4,0.217,2.7,0.0,0.0,1.0,0.0,26.0,0.0,2,1.0,0.0,0.0
reedri01,2002,ALCS,MIN,AL,0,1,1,1,0,0,0,16,8,6,2,0,0,0.333,10.12,0.0,0.0,0.0,0.0,24.0,0.0,6,0.0,0.0,0.0
rodrifr03,2002,ALCS,ANA,AL,2,0,4,0,0,0,0,13,2,0,0,2,7,0.143,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0,0.0,1.0,0.0
romerjc01,2002,ALCS,MIN,AL,0,1,4,0,0,0,0,6,4,5,1,2,3,0.4,22.5,0.0,1.0,0.0,0.0,12.0,1.0,5,0.0,0.0,0.0
santajo01,2002,ALCS,MIN,AL,0,1,4,0,0,0,0,10,4,4,1,0,4,0.286,10.8,0.0,2.0,0.0,0.0,14.0,0.0,4,0.0,0.0,0.0
schoesc01,2002,ALCS,ANA,AL,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0
washbja01,2002,ALCS,ANA,AL,0,0,1,1,0,0,0,21,6,1,0,0,7,0.207,1.29,0.0,0.0,0.0,0.0,29.0,0.0,1,0.0,0.0,0.0
weberbe01,2002,ALCS,ANA,AL,0,0,3,0,0,0,0,8,3,1,0,0,3,0.3,3.38,0.0,0.0,0.0,0.0,10.0,2.0,1,0.0,0.0,1.0
wellsbo01,2002,ALCS,MIN,AL,0,0,2,0,0,0,0,3,2,1,0,0,2,0.4,9.0,0.0,0.0,1.0,0.0,6.0,1.0,1,0.0,0.0,0.0
appieke01,2002,ALDS1,ANA,AL,0,0,1,1,0,0,0,15,5,3,1,3,3,0.25,5.4,0.0,0.0,1.0,0.0,24.0,0.0,3,0.0,0.0,0.0
clemero02,2002,ALDS1,NYA,AL,0,0,1,1,0,0,0,17,8,4,1,3,5,0.348,6.35,0.0,0.0,0.0,0.0,27.0,0.0,4,1.0,0.0,1.0
donnebr01,2002,ALDS1,ANA,AL,0,0,3,0,0,0,0,6,3,3,2,1,2,0.333,13.5,0.0,0.0,0.0,0.0,10.0,1.0,3,0.0,0.0,0.0
hernaor01,2002,ALDS1,NYA,AL,0,1,2,0,0,0,0,19,5,2,2,0,7,0.208,2.84,0.0,0.0,0.0,0.0,24.0,0.0,2,0.0,0.0,0.0
karsast01,2002,ALDS1,NYA,AL,1,0,4,0,0,0,0,8,3,2,1,0,1,0.273,6.75,0.0,0.0,0.0,0.0,11.0,1.0,2,0.0,0.0,0.0
lackejo01,2002,ALDS1,ANA,AL,0,0,1,0,0,0,0,9,3,0,0,1,3,0.25,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0
mendora01,2002,ALDS1,NYA,AL,0,0,2,0,0,0,0,4,5,2,1,0,0,0.625,13.5,0.0,0.0,0.0,0.0,8.0,0.0,2,0.0,0.0,1.0
mussimi01,2002,ALDS1,NYA,AL,0,0,1,1,0,0,0,12,6,4,1,0,2,0.333,9.0,0.0,0.0,1.0,0.0,19.0,0.0,4,0.0,0.0,0.0
ortizra01,2002,ALDS1,ANA,AL,0,0,1,1,0,0,0,8,3,6,0,4,1,0.333,20.25,0.0,1.0,1.0,0.0,16.0,0.0,6,0.0,2.0,0.0
percitr01,2002,ALDS1,ANA,AL,0,0,3,0,0,0,2,10,6,2,0,0,4,0.375,5.4,0.0,0.0,1.0,0.0,17.0,3.0,2,0.0,0.0,0.0
